,player_name,pitcher,pitch_type,PitchesThrown,release_speed,pfx_x,pfx_z
0,A.J. Minter,621345,CH,15,86.2,1.5,0.5
1,A.J. Minter,621345,FC,45,89.0,-0.4,0.5
2,A.J. Minter,621345,FF,47,94.2,0.5,1.5
3,A.J. Puk,640462,FF,73,96.3,1.0,1.2
4,A.J. Puk,640462,SI,2,95.8,1.5,0.5
5,A.J. Puk,640462,SL,44,85.4,-0.4,-0.2
6,A.J. Puk,640462,ST,1,82.8,-0.7,-0.0
7,AJ Smith-Shawver,700363,CU,49,77.6,0.7,-0.9
8,AJ Smith-Shawver,700363,FF,92,94.6,-0.9,1.5
9,AJ Smith-Shawver,700363,FS,89,83.2,-1.1,0.5
10,AJ Smith-Shawver,700363,SL,20,87.0,0.1,0.8
11,Aaron Bummer,607481,CU,22,81.3,-1.1,-0.8
12,Aaron Bummer,607481,FF,22,92.2,0.7,0.9
13,Aaron Bummer,607481,SI,34,91.4,1.2,0.1
14,Aaron Bummer,607481,ST,39,81.4,-1.4,-0.2
15,Aaron Civale,650644,CU,7,77.4,1.0,-1.4
16,Aaron Civale,650644,FC,30,88.5,0.3,1.2
17,Aaron Civale,650644,FF,7,91.5,-0.8,1.7
18,Aaron Civale,650644,FS,3,85.3,-1.3,0.5
19,Aaron Civale,650644,SI,15,91.4,-1.5,1.0
20,Aaron Civale,650644,ST,6,80.6,1.2,0.5
21,Aaron Nola,605400,CH,42,84.6,-1.2,0.2
22,Aaron Nola,605400,CU,70,77.8,1.2,-0.9
23,Aaron Nola,605400,FC,29,85.9,-0.1,0.7
24,Aaron Nola,605400,FF,80,91.3,-1.1,1.2
25,Aaron Nola,605400,SI,64,90.0,-1.5,0.7
26,Abner Uribe,682842,SI,70,98.5,-1.1,0.5
27,Abner Uribe,682842,SL,37,87.0,0.8,0.4
28,Adam Ottavino,493603,FC,3,86.9,0.7,0.5
29,Adam Ottavino,493603,FF,10,93.1,-0.9,1.4
30,Adam Ottavino,493603,SI,15,92.3,-1.5,0.5
31,Adam Ottavino,493603,ST,14,78.7,1.4,0.3
32,Adrian Morejon,670970,FC,19,93.6,-0.1,1.1
33,Adrian Morejon,670970,FF,11,95.7,0.4,1.5
34,Adrian Morejon,670970,FS,5,86.3,0.7,-0.3
35,Adrian Morejon,670970,SI,79,97.0,1.3,0.9
36,Adrian Morejon,670970,SL,17,87.1,-0.5,-0.2
37,Albert Suarez,544150,CH,4,85.0,-1.4,0.7
38,Albert Suarez,544150,CU,2,78.3,0.4,-0.4
39,Albert Suarez,544150,FC,12,85.4,0.1,0.8
40,Albert Suarez,544150,FF,17,93.0,-0.5,1.4
41,Albert Suarez,544150,SV,4,80.1,0.6,-0.0
42,Alek Jacob,689690,CH,60,75.0,-1.8,0.2
43,Alek Jacob,689690,FF,66,85.7,-1.2,1.2
44,Alek Jacob,689690,SI,25,84.2,-1.7,0.4
45,Alek Jacob,689690,ST,26,72.0,1.0,0.8
46,Alex Vesia,681911,CH,2,83.9,1.2,0.8
47,Alex Vesia,681911,FF,96,92.1,0.5,1.8
48,Alex Vesia,681911,SL,72,83.5,-0.6,0.3
49,Alexis Diaz,664747,FF,20,92.6,-0.9,1.3
50,Alexis Diaz,664747,SL,5,86.9,0.2,0.4
51,Andre Pallante,669467,CU,26,78.8,0.2,-1.4
52,Andre Pallante,669467,FF,141,94.0,-0.1,0.9
53,Andre Pallante,669467,SI,31,94.5,-1.0,1.2
54,Andre Pallante,669467,SL,65,86.8,0.4,-0.1
55,Andres Munoz,662253,CH,1,90.8,-1.0,0.7
56,Andres Munoz,662253,FF,51,98.5,-0.9,1.1
57,Andres Munoz,662253,SI,19,98.2,-1.5,0.5
58,Andres Munoz,662253,SL,53,87.2,0.4,0.0
59,Andrew Abbott,671096,CH,24,84.1,1.2,0.8
60,Andrew Abbott,671096,CU,10,79.3,-0.9,-0.3
61,Andrew Abbott,671096,FF,37,91.3,0.6,1.5
62,Andrew Abbott,671096,ST,10,82.7,-0.9,0.4
63,Andrew Heaney,571760,CH,53,82.2,1.5,0.5
64,Andrew Heaney,571760,CS,15,72.1,-1.0,-0.8
65,Andrew Heaney,571760,CU,47,79.0,-0.6,-0.2
66,Andrew Heaney,571760,FF,125,90.0,1.3,1.2
67,Andrew Heaney,571760,SI,12,89.5,1.7,0.3
68,Andrew Heaney,571760,SL,16,80.2,-0.2,-0.0
69,Angel Chivilli,683409,CH,53,88.7,-1.0,0.7
70,Angel Chivilli,683409,FF,57,96.7,-1.2,0.8
71,Angel Chivilli,683409,SL,18,90.8,-0.2,0.3
72,Angel Perdomo,622780,CH,3,90.3,1.3,0.8
73,Angel Perdomo,622780,FF,48,92.6,0.2,1.4
74,Angel Perdomo,622780,SL,21,83.4,-0.7,0.1
75,Angel Zerpa,672582,CH,3,89.8,1.1,0.8
76,Angel Zerpa,672582,FF,21,94.9,0.7,1.0
77,Angel Zerpa,672582,SI,43,95.6,1.3,0.4
78,Angel Zerpa,672582,SL,39,83.1,-0.6,-0.6
79,Anthony Banda,607455,FF,55,95.4,0.9,1.3
80,Anthony Banda,607455,SI,10,95.2,1.3,0.8
81,Anthony Banda,607455,SL,58,86.4,-0.3,-0.1
82,Anthony Bender,669622,CH,6,88.0,-1.4,-0.2
83,Anthony Bender,669622,FF,9,95.5,-1.1,1.0
84,Anthony Bender,669622,SI,27,95.9,-1.5,0.3
85,Anthony Bender,669622,SL,19,86.2,0.5,-0.3
86,Anthony Bender,669622,ST,43,85.1,1.0,0.2
87,Anthony Veneziano,685107,CH,3,87.8,1.2,0.4
88,Anthony Veneziano,685107,FF,44,94.9,0.7,1.3
89,Anthony Veneziano,685107,SL,32,87.0,-0.4,0.0
90,Anthony Veneziano,685107,ST,19,82.6,-1.2,-0.0
91,Antonio Senzatela,622608,CH,42,86.7,-0.7,0.7
92,Antonio Senzatela,622608,CU,21,79.3,0.5,-0.6
93,Antonio Senzatela,622608,FF,184,94.6,-0.3,1.0
94,Antonio Senzatela,622608,SI,14,93.1,-0.8,1.1
95,Antonio Senzatela,622608,SL,78,86.5,0.4,0.3
96,Aroldis Chapman,547973,FF,79,98.2,0.3,1.6
97,Aroldis Chapman,547973,FS,9,91.6,0.4,0.5
98,Aroldis Chapman,547973,SI,19,100.4,0.9,1.5
99,Aroldis Chapman,547973,SL,15,86.9,-0.7,0.6
100,Bailey Falter,663559,CU,49,77.0,-0.3,-0.2
101,Bailey Falter,663559,FF,108,91.5,0.3,1.6
102,Bailey Falter,663559,FS,5,84.7,0.4,1.3
103,Bailey Falter,663559,SI,43,91.7,0.6,1.5
104,Bailey Falter,663559,SL,49,84.5,-0.4,0.5
105,Bailey Ober,641927,CH,77,83.4,-1.5,0.5
106,Bailey Ober,641927,CU,14,75.4,0.6,-0.7
107,Bailey Ober,641927,FF,119,90.7,-0.6,1.4
108,Bailey Ober,641927,SI,10,91.2,-1.2,1.0
109,Bailey Ober,641927,SL,71,83.4,0.4,0.4
110,Bailey Ober,641927,ST,20,78.9,1.0,0.0
111,Beau Brieske,689225,CH,33,89.7,-1.2,0.5
112,Beau Brieske,689225,FF,55,95.6,-0.3,1.5
113,Beau Brieske,689225,SI,9,95.0,-1.1,1.3
114,Beau Brieske,689225,SL,14,87.8,0.3,0.2
115,Ben Brown,676962,CH,8,91.6,-1.2,0.9
116,Ben Brown,676962,CU,118,86.0,0.3,-0.3
117,Ben Brown,676962,FF,177,95.4,-0.6,1.4
118,Ben Casparius,676508,CU,20,79.8,1.0,-1.2
119,Ben Casparius,676508,FC,23,91.5,0.6,0.6
120,Ben Casparius,676508,FF,74,95.7,-0.3,1.6
121,Ben Casparius,676508,SL,60,84.2,1.3,-0.1
122,Ben Joyce,690829,CH,1,91.3,-0.6,-0.2
123,Ben Joyce,690829,FF,35,101.1,-0.7,1.0
124,Ben Joyce,690829,SI,32,94.8,-1.2,0.4
125,Ben Joyce,690829,SL,2,83.4,0.9,-0.4
126,Ben Lively,594902,CH,18,84.6,-1.3,0.7
127,Ben Lively,594902,CU,31,76.9,0.6,-0.4
128,Ben Lively,594902,FC,12,85.0,-0.3,1.1
129,Ben Lively,594902,FF,118,89.3,-0.7,1.4
130,Ben Lively,594902,SI,80,90.0,-1.3,1.1
131,Ben Lively,594902,SL,19,83.4,0.0,1.2
132,Ben Lively,594902,ST,48,77.8,0.8,0.3
133,Bennett Sousa,656986,FF,32,94.5,0.2,1.4
134,Bennett Sousa,656986,SI,1,93.6,0.9,1.2
135,Bennett Sousa,656986,SL,22,85.4,-0.2,0.1
136,Blake Snell,605483,CH,36,86.2,1.0,0.9
137,Blake Snell,605483,CU,43,81.2,-1.1,-0.4
138,Blake Snell,605483,FF,78,94.8,0.4,1.5
139,Blake Snell,605483,SL,15,88.6,-0.1,0.7
140,Blake Treinen,595014,FC,12,91.8,0.0,0.8
141,Blake Treinen,595014,FF,18,94.5,-0.9,1.2
142,Blake Treinen,595014,SI,46,95.8,-1.5,0.4
143,Blake Treinen,595014,ST,69,84.0,1.3,-0.1
144,Bowden Francis,670102,CU,38,73.0,1.3,-0.6
145,Bowden Francis,670102,FF,158,92.0,-0.6,1.6
146,Bowden Francis,670102,FS,73,81.8,-1.0,0.6
147,Bowden Francis,670102,SI,4,91.4,-1.0,1.5
148,Bowden Francis,670102,SL,4,81.2,0.3,0.2
149,Brad Keller,641745,CH,19,92.1,-0.9,0.5
150,Brad Keller,641745,FF,54,97.0,-0.3,1.2
151,Brad Keller,641745,SI,6,96.0,-1.2,0.8
152,Brad Keller,641745,SL,39,86.9,0.5,-0.3
153,Brad Keller,641745,ST,14,85.7,1.4,0.2
154,Brad Lord,695418,CH,8,87.3,-1.5,0.3
155,Brad Lord,695418,FF,85,95.4,-1.3,0.8
156,Brad Lord,695418,SI,39,95.4,-1.4,0.3
157,Brad Lord,695418,SL,22,85.8,0.2,-0.0
158,Bradley Blalock,687134,CU,9,81.5,0.2,-1.1
159,Bradley Blalock,687134,FC,3,90.2,0.5,0.4
160,Bradley Blalock,687134,FF,23,96.0,-0.2,1.5
161,Bradley Blalock,687134,FS,12,87.8,-1.0,0.5
162,Bradley Blalock,687134,SL,10,86.0,0.3,-0.3
163,Brady Singer,663903,FC,39,88.4,0.0,0.9
164,Brady Singer,663903,FF,28,91.8,-0.5,1.4
165,Brady Singer,663903,SI,108,92.2,-1.4,1.0
166,Brady Singer,663903,SL,91,82.2,0.4,-0.1
167,Brady Singer,663903,ST,5,79.5,1.0,0.2
168,Brandon Eisert,685126,CH,24,82.7,1.1,0.2
169,Brandon Eisert,685126,FF,17,89.3,0.9,1.3
170,Brandon Eisert,685126,SI,11,87.3,1.4,0.9
171,Brandon Eisert,685126,SL,44,84.9,-0.3,0.5
172,Brandon Pfaadt,694297,CH,54,87.4,-1.4,0.4
173,Brandon Pfaadt,694297,CU,46,83.7,0.7,-0.4
174,Brandon Pfaadt,694297,FF,77,93.2,-0.5,1.3
175,Brandon Pfaadt,694297,SI,43,93.2,-1.3,0.6
176,Brandon Pfaadt,694297,ST,42,84.6,1.0,0.4
177,Brant Hurter,676428,CH,21,85.0,1.4,0.1
178,Brant Hurter,676428,FF,4,90.8,0.5,0.9
179,Brant Hurter,676428,SI,49,91.8,1.4,0.4
180,Brant Hurter,676428,ST,36,81.6,-0.9,0.1
181,Brenan Hanifee,669724,CH,5,90.4,-1.4,-0.0
182,Brenan Hanifee,669724,FF,10,96.4,-1.0,1.1
183,Brenan Hanifee,669724,SI,89,95.5,-1.4,0.4
184,Brenan Hanifee,669724,SL,32,88.3,0.2,0.2
185,Brendon Little,663893,CU,47,86.6,-0.2,-0.6
186,Brendon Little,663893,FC,12,93.1,0.2,0.6
187,Brendon Little,663893,SI,67,93.3,1.3,-0.2
188,Brennan Bernardino,657514,CH,27,81.2,1.3,0.1
189,Brennan Bernardino,657514,CU,17,80.2,-1.4,0.0
190,Brennan Bernardino,657514,FC,20,86.5,-0.2,0.4
191,Brennan Bernardino,657514,SI,23,91.4,1.4,0.5
192,Brennan Bernardino,657514,SL,2,84.0,-0.2,-0.1
193,Brent Headrick,687396,FF,62,93.2,0.7,1.6
194,Brent Headrick,687396,FS,11,83.4,1.0,0.2
195,Brent Headrick,687396,SL,12,81.2,-0.4,0.3
196,Brent Suter,608718,CH,12,74.3,0.8,0.9
197,Brent Suter,608718,FF,32,85.4,-0.3,1.2
198,Brent Suter,608718,SI,18,87.4,0.9,1.1
199,Brent Suter,608718,SL,14,77.7,-0.6,-0.3
200,Brock Burke,656271,CH,18,88.9,1.3,0.3
201,Brock Burke,656271,FF,55,95.9,0.8,1.3
202,Brock Burke,656271,SI,9,94.2,1.3,0.8
203,Brock Burke,656271,SL,13,87.1,0.0,0.2
204,Bryan Abreu,650556,CH,1,91.7,-1.4,0.6
205,Bryan Abreu,650556,FF,84,97.6,-0.6,1.4
206,Bryan Abreu,650556,SL,78,86.1,0.6,-0.5
207,Bryan Baker,641329,CH,18,85.8,-1.3,0.6
208,Bryan Baker,641329,FF,46,96.8,-0.4,1.6
209,Bryan Baker,641329,SL,37,87.8,0.6,0.4
210,Bryan Hudson,663542,FC,2,84.0,0.2,0.4
211,Bryan Hudson,663542,FF,96,90.5,0.8,1.1
212,Bryan Hudson,663542,SI,15,88.8,1.2,0.2
213,Bryan Hudson,663542,ST,20,79.9,-1.3,-0.3
214,Bryan King,687911,FF,81,91.8,0.3,1.3
215,Bryan King,687911,SI,6,90.2,1.0,0.5
216,Bryan King,687911,SL,38,79.5,-1.5,0.2
217,Bryan King,687911,ST,4,79.7,-1.4,0.3
218,Bryan Woo,693433,CH,18,90.1,-1.3,0.5
219,Bryan Woo,693433,FF,126,95.6,-0.6,1.3
220,Bryan Woo,693433,SI,62,94.9,-1.3,0.5
221,Bryan Woo,693433,SL,38,88.2,0.3,0.4
222,Bryan Woo,693433,ST,12,84.5,1.0,0.3
223,Bryce Elder,693821,CH,25,86.3,-1.2,0.4
224,Bryce Elder,693821,FF,17,91.4,-0.2,1.3
225,Bryce Elder,693821,SI,65,91.2,-1.2,0.8
226,Bryce Elder,693821,SL,55,84.3,0.1,0.1
227,Bryce Jarvis,686826,CH,24,82.3,-1.5,0.5
228,Bryce Jarvis,686826,FC,7,88.4,-0.1,0.5
229,Bryce Jarvis,686826,FF,32,94.3,-0.9,1.2
230,Bryce Jarvis,686826,SI,22,93.2,-1.3,0.9
231,Bryce Jarvis,686826,SL,24,84.9,0.5,-0.0
232,Bryce Miller,682243,CH,3,81.8,-0.9,-0.1
233,Bryce Miller,682243,CU,51,83.4,0.3,-0.9
234,Bryce Miller,682243,FC,6,92.2,-0.5,1.6
235,Bryce Miller,682243,FF,96,94.3,-0.6,1.6
236,Bryce Miller,682243,FS,34,83.8,-1.0,0.2
237,Bryce Miller,682243,SI,55,93.9,-1.3,1.1
238,Bryce Miller,682243,SL,16,84.6,0.2,0.0
239,Bryce Miller,682243,ST,22,83.0,1.3,-0.6
240,Bryse Wilson,669060,CH,43,85.1,-1.5,0.4
241,Bryse Wilson,669060,CU,34,79.4,1.4,-0.2
242,Bryse Wilson,669060,FC,46,87.9,0.1,0.8
243,Bryse Wilson,669060,FF,26,91.7,-0.6,1.3
244,Bryse Wilson,669060,SI,28,92.0,-1.4,0.7
245,Cade Povich,700249,CH,34,83.4,0.8,0.3
246,Cade Povich,700249,CU,44,77.9,-0.9,-1.3
247,Cade Povich,700249,FF,102,92.2,0.8,1.5
248,Cade Povich,700249,SI,27,91.8,1.3,1.0
249,Cade Povich,700249,ST,51,81.6,-0.9,0.0
250,Cade Smith,671922,FF,110,95.4,-0.7,1.4
251,Cade Smith,671922,FS,20,89.0,-1.0,0.2
252,Cade Smith,671922,ST,18,84.4,1.1,0.6
253,Caden Dana,702674,CH,11,86.8,-1.0,0.6
254,Caden Dana,702674,CU,5,77.0,0.2,-1.4
255,Caden Dana,702674,FF,28,94.8,-0.7,1.4
256,Caden Dana,702674,SL,12,84.1,0.6,-0.2
257,Cal Quantrill,615698,CH,1,86.9,-1.0,1.0
258,Cal Quantrill,615698,CU,31,78.5,0.2,-0.5
259,Cal Quantrill,615698,FC,35,88.3,0.1,0.7
260,Cal Quantrill,615698,FF,49,93.2,-0.9,1.4
261,Cal Quantrill,615698,FS,80,86.6,-1.0,0.5
262,Cal Quantrill,615698,SI,15,93.4,-1.5,1.2
263,Cal Quantrill,615698,SL,22,85.1,0.3,0.1
264,Caleb Boushley,676961,CH,12,84.6,-1.4,0.5
265,Caleb Boushley,676961,CU,2,74.6,0.7,-0.8
266,Caleb Boushley,676961,FF,30,89.8,-0.1,1.2
267,Caleb Boushley,676961,SI,11,92.0,-1.3,1.0
268,Caleb Ferguson,657571,FC,35,88.7,-0.2,0.4
269,Caleb Ferguson,657571,FF,53,93.9,0.6,1.3
270,Caleb Ferguson,657571,SI,28,93.7,1.3,0.9
271,Caleb Ferguson,657571,SV,24,79.7,-0.9,-1.0
272,Caleb Thielbar,573204,CU,36,75.8,-0.7,-1.4
273,Caleb Thielbar,573204,FF,38,92.6,0.3,1.6
274,Caleb Thielbar,573204,SL,21,88.0,-0.3,0.4
275,Caleb Thielbar,573204,ST,27,81.4,-1.1,0.1
276,Calvin Faucher,676534,CU,12,84.1,0.7,-1.1
277,Calvin Faucher,676534,FC,39,90.4,0.4,0.1
278,Calvin Faucher,676534,FF,25,94.9,-0.8,1.3
279,Calvin Faucher,676534,SI,18,94.0,-1.6,0.6
280,Calvin Faucher,676534,ST,25,86.9,0.9,-0.0
281,Cam Booser,592155,FC,30,88.7,-0.2,0.2
282,Cam Booser,592155,FF,48,96.5,0.7,1.4
283,Cam Booser,592155,ST,32,82.5,-1.0,-0.2
284,Camilo Doval,666808,FC,46,97.3,-0.2,0.9
285,Camilo Doval,666808,SI,3,94.6,-0.6,0.2
286,Camilo Doval,666808,SL,66,88.5,0.5,-0.0
287,Carlos Carrasco,471911,CH,50,85.5,-0.6,0.2
288,Carlos Carrasco,471911,CU,21,77.8,0.8,-0.5
289,Carlos Carrasco,471911,FF,46,91.4,-0.4,0.9
290,Carlos Carrasco,471911,SI,64,90.4,-1.1,0.4
291,Carlos Carrasco,471911,SL,73,83.4,0.3,0.2
292,Carlos Carrasco,471911,ST,6,77.6,0.7,-0.0
293,Carlos Estevez,608032,CH,18,86.7,-1.0,0.8
294,Carlos Estevez,608032,FF,70,94.8,-0.8,1.5
295,Carlos Estevez,608032,SL,35,87.3,0.5,0.4
296,Carlos Hernandez,672578,CU,16,82.4,0.6,-0.5
297,Carlos Hernandez,672578,FF,37,97.1,-0.6,1.4
298,Carlos Hernandez,672578,FS,10,88.6,-1.0,0.8
299,Carlos Hernandez,672578,SL,2,83.8,0.6,-0.2
300,Carlos Rodon,607074,CH,54,85.8,1.0,0.3
301,Carlos Rodon,607074,CU,35,80.2,-0.7,-1.2
302,Carlos Rodon,607074,FF,150,93.7,0.8,1.6
303,Carlos Rodon,607074,SI,39,91.7,0.8,0.4
304,Carlos Rodon,607074,SL,110,85.3,-0.6,-0.1
305,Carlos Vargas,672841,CH,1,93.4,-1.4,0.6
306,Carlos Vargas,672841,FC,29,91.8,0.3,0.3
307,Carlos Vargas,672841,FF,2,96.5,-0.6,0.6
308,Carlos Vargas,672841,SI,67,96.6,-1.2,0.4
309,Carlos Vargas,672841,SL,27,88.3,0.3,0.1
310,Carmen Mlodzinski,669387,CH,15,87.9,-0.7,0.0
311,Carmen Mlodzinski,669387,FC,1,91.6,0.1,0.4
312,Carmen Mlodzinski,669387,FF,86,95.8,-0.8,1.0
313,Carmen Mlodzinski,669387,SI,29,95.0,-1.5,0.4
314,Carmen Mlodzinski,669387,SL,60,88.4,0.2,0.2
315,Carmen Mlodzinski,669387,ST,40,83.8,0.9,0.4
316,Carson Spiers,686730,CH,34,87.1,-1.4,0.4
317,Carson Spiers,686730,FC,23,88.3,0.1,0.7
318,Carson Spiers,686730,FF,22,91.7,-0.5,1.5
319,Carson Spiers,686730,SI,34,92.1,-1.4,0.7
320,Carson Spiers,686730,ST,38,81.5,1.2,0.3
321,Casey Lawrence,596271,CH,3,80.2,-1.5,0.2
322,Casey Lawrence,596271,CU,2,75.4,0.6,-0.4
323,Casey Lawrence,596271,FC,1,82.3,0.1,0.8
324,Casey Lawrence,596271,FF,1,88.3,-1.2,1.2
325,Casey Lawrence,596271,SI,25,87.6,-1.3,0.4
326,Casey Lawrence,596271,SL,1,78.4,0.7,0.6
327,Casey Lawrence,596271,ST,20,77.4,1.0,0.4
328,Casey Legumina,668984,CH,6,88.1,-1.3,0.1
329,Casey Legumina,668984,FF,9,93.6,-1.4,0.9
330,Casey Legumina,668984,ST,4,80.6,1.0,0.6
331,Casey Mize,663554,FF,82,94.3,-0.6,1.5
332,Casey Mize,663554,FS,58,88.6,-1.3,0.2
333,Casey Mize,663554,SI,20,94.8,-1.3,1.0
334,Casey Mize,663554,SL,32,87.0,0.2,0.3
335,Casey Mize,663554,ST,1,83.5,1.0,0.4
336,Casey Mize,663554,SV,51,83.5,0.4,-0.1
337,Chad Green,643338,FF,82,94.4,-0.6,1.6
338,Chad Green,643338,SL,48,87.7,0.3,0.3
339,Chad Patrick,694477,CH,12,87.9,-1.1,0.4
340,Chad Patrick,694477,FC,121,87.5,0.1,1.1
341,Chad Patrick,694477,FF,82,93.4,-0.6,1.4
342,Chad Patrick,694477,SI,47,92.6,-1.3,1.0
343,Chad Patrick,694477,SL,3,83.8,0.5,-0.0
344,Charlie Morton,450203,CH,36,86.9,-1.3,-0.1
345,Charlie Morton,450203,CU,119,80.6,1.3,-0.7
346,Charlie Morton,450203,FC,40,88.1,0.1,0.5
347,Charlie Morton,450203,FF,118,93.6,-0.9,1.1
348,Charlie Morton,450203,SI,40,93.3,-1.5,0.4
349,Chase Dollander,801403,CH,19,89.3,-1.3,0.4
350,Chase Dollander,801403,CU,23,78.4,1.2,-0.7
351,Chase Dollander,801403,FC,44,89.3,0.4,0.4
352,Chase Dollander,801403,FF,86,97.7,-0.8,1.2
353,Chase Shugart,663767,CH,3,87.5,-1.4,0.6
354,Chase Shugart,663767,FC,12,89.1,0.3,0.6
355,Chase Shugart,663767,FF,9,94.9,-0.6,1.3
356,Chase Shugart,663767,SI,16,93.4,-1.2,0.8
357,Chase Shugart,663767,ST,22,79.6,1.6,0.1
358,Chris Bassitt,605135,CU,40,70.9,1.4,-1.1
359,Chris Bassitt,605135,FC,55,87.6,0.0,0.8
360,Chris Bassitt,605135,FF,20,90.7,-0.7,1.1
361,Chris Bassitt,605135,FS,28,83.3,-1.3,0.0
362,Chris Bassitt,605135,SI,108,91.1,-1.5,0.5
363,Chris Bassitt,605135,SL,9,80.9,0.7,-0.2
364,Chris Bassitt,605135,ST,24,72.7,1.7,-0.0
365,Chris Martin,455119,FC,46,91.3,0.2,0.7
366,Chris Martin,455119,FF,29,94.1,-0.7,1.3
367,Chris Martin,455119,FS,27,87.9,-0.8,0.2
368,Chris Martin,455119,SI,13,93.7,-1.3,0.9
369,Chris Martin,455119,ST,1,87.6,-0.3,0.3
370,Chris Paddack,663978,CH,63,83.9,-1.2,0.4
371,Chris Paddack,663978,CU,26,78.3,0.5,-1.1
372,Chris Paddack,663978,FF,125,93.7,-0.7,1.6
373,Chris Paddack,663978,SL,36,85.0,0.2,0.4
374,Chris Roycroft,688297,FC,25,90.3,0.2,0.3
375,Chris Roycroft,688297,FF,32,94.7,-0.8,0.9
376,Chris Roycroft,688297,SI,65,94.1,-1.5,0.7
377,Chris Roycroft,688297,ST,2,85.2,0.5,-0.1
378,Chris Sale,519242,CH,51,86.2,1.3,-0.1
379,Chris Sale,519242,FF,130,94.1,1.2,0.8
380,Chris Sale,519242,SI,18,94.9,1.5,0.3
381,Chris Sale,519242,SL,156,78.7,-0.9,-0.2
382,Chris Stratton,608717,CH,30,83.7,-1.4,0.4
383,Chris Stratton,608717,CU,28,78.0,1.3,-0.5
384,Chris Stratton,608717,FF,75,90.3,-0.5,1.4
385,Chris Stratton,608717,SL,24,84.4,0.6,0.1
386,Cionel Perez,672335,FC,23,88.5,-0.2,0.5
387,Cionel Perez,672335,FF,31,93.6,0.3,1.2
388,Cionel Perez,672335,SI,62,94.5,1.3,0.6
389,Cionel Perez,672335,SL,35,83.5,-0.9,-0.3
390,Cionel Perez,672335,SV,5,82.7,-0.9,-0.5
391,Clay Holmes,605280,CH,60,87.5,-1.3,-0.0
392,Clay Holmes,605280,FC,38,90.3,0.0,0.5
393,Clay Holmes,605280,FF,32,92.8,-0.6,1.3
394,Clay Holmes,605280,SI,116,93.7,-1.3,0.4
395,Clay Holmes,605280,SL,45,85.4,0.1,-0.3
396,Clay Holmes,605280,ST,60,81.3,1.4,-0.5
397,Cole Henry,669371,CU,6,79.9,1.2,0.1
398,Cole Henry,669371,FF,6,94.2,-1.2,1.4
399,Cole Henry,669371,SI,2,94.2,-1.7,0.7
400,Cole Ragans,666142,CH,70,84.5,1.3,0.9
401,Cole Ragans,666142,CU,50,80.5,-1.0,-1.1
402,Cole Ragans,666142,FC,21,90.7,-0.0,0.8
403,Cole Ragans,666142,FF,187,95.6,1.1,1.4
404,Cole Ragans,666142,SL,37,84.9,-0.1,-0.2
405,Cole Sands,663485,CU,5,81.1,1.2,-0.4
406,Cole Sands,663485,FC,56,89.4,0.2,0.7
407,Cole Sands,663485,FF,32,94.7,-0.9,1.2
408,Cole Sands,663485,FS,19,87.4,-1.2,0.0
409,Cole Sands,663485,SI,7,94.0,-1.3,0.8
410,Cole Sulser,642121,CH,9,83.8,-1.3,0.2
411,Cole Sulser,642121,FC,7,87.3,0.1,0.8
412,Cole Sulser,642121,FF,11,92.0,-1.1,1.7
413,Colin Holderman,670059,FC,19,88.9,0.3,0.4
414,Colin Holderman,670059,FF,19,96.7,-0.9,1.2
415,Colin Holderman,670059,FS,16,89.9,-1.4,0.1
416,Colin Holderman,670059,SI,19,96.6,-1.5,0.6
417,Colin Holderman,670059,ST,34,82.0,1.0,0.5
418,Colin Poche,621363,CU,5,81.8,-0.5,0.2
419,Colin Poche,621363,FF,89,91.5,0.0,1.7
420,Colin Poche,621363,SL,37,82.8,-0.5,0.3
421,Colin Rea,607067,CU,8,79.9,0.9,-0.7
422,Colin Rea,607067,FC,20,87.3,0.2,0.5
423,Colin Rea,607067,FF,58,93.8,-0.7,1.2
424,Colin Rea,607067,FS,7,87.8,-1.3,0.0
425,Colin Rea,607067,SI,15,94.0,-1.2,0.9
426,Colin Rea,607067,ST,27,83.0,0.8,-0.2
427,Colin Selby,681882,CU,6,82.8,1.2,-1.1
428,Colin Selby,681882,FF,5,95.9,-0.7,1.4
429,Colin Selby,681882,SI,6,95.4,-1.2,0.9
430,Colin Selby,681882,SL,4,88.0,0.3,0.2
431,Collin Snider,676092,FC,23,88.2,0.4,0.2
432,Collin Snider,676092,FF,48,92.1,-0.1,0.7
433,Collin Snider,676092,SI,1,92.7,-0.8,0.5
434,Collin Snider,676092,ST,77,82.1,1.2,0.2
435,Connor Gillispie,687362,CH,46,87.1,-1.5,0.5
436,Connor Gillispie,687362,FC,86,86.6,0.2,0.6
437,Connor Gillispie,687362,FF,90,91.1,-0.6,1.7
438,Connor Gillispie,687362,ST,105,80.7,1.3,-0.3
439,Connor Thomas,671162,CH,22,84.5,1.0,-0.3
440,Connor Thomas,671162,FC,27,86.8,0.0,0.4
441,Connor Thomas,671162,FF,5,90.3,0.8,0.9
442,Connor Thomas,671162,SI,45,89.6,1.3,0.1
443,Connor Thomas,671162,ST,20,83.3,-1.0,-0.4
444,Cooper Criswell,681867,CH,27,84.2,-1.1,-0.5
445,Cooper Criswell,681867,FC,26,86.9,-0.1,0.6
446,Cooper Criswell,681867,SI,28,89.3,-1.3,-0.1
447,Cooper Criswell,681867,ST,15,76.6,1.6,0.4
